step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe,F_LIm,acc,dt
0,100.000000,-1.504961,-164.114789,-164.114789,0.457260,-2.838275,-4.758197,0.400000,0.000000
1,100.000000,3.752307,-229.928483,-229.928483,-1.441338,-2.838275,-4.758197,0.360000,0.000000
2,100.000000,1.133814,-250.524535,-250.524535,-2.835404,-2.838275,-4.758197,0.313333,0.000000
3,100.000000,1.648898,-293.021280,-293.021280,-0.783154,-2.838275,-4.758197,0.305000,0.000000
4,100.000000,4.696437,-319.469058,-319.469058,-3.565235,-2.838275,-4.758197,0.300000,1.000000
5,100.000000,2.510764,-336.446078,-336.446078,-7.158498,-2.838275,-4.758197,0.283333,1.000000
6,100.000000,3.088946,-343.628673,-343.628673,-13.653628,-2.838275,-4.758197,0.264286,1.000000
7,100.000000,6.636403,-354.797875,-354.797875,-8.214109,-2.838275,-4.758197,0.257500,1.000000
8,100.000000,3.491541,-374.563536,-374.563536,-7.756612,-2.838275,-4.758197,0.247778,1.000000
9,100.000000,3.233085,-374.326559,-374.326559,-6.445122,-2.838275,-4.758197,0.234000,1.000000
10,100.000000,3.107856,-380.013871,-380.013871,-10.660295,-2.838275,-4.758197,0.223636,1.000000
11,100.000000,2.945669,-391.488378,-391.488378,-10.638035,-2.838275,-4.758197,0.215000,1.000000
12,100.000000,0.163000,-390.653248,-390.653248,-10.067310,-2.838275,-4.758197,0.208462,1.000000
13,100.000000,-0.402911,-393.088393,-393.088393,-9.983965,-2.838275,-4.758197,0.202143,1.000000
14,100.000000,0.437938,-399.926457,-399.926457,-12.860053,-2.838275,-4.758197,0.195333,2.000000
15,100.000000,0.536256,-406.727648,-406.727648,-14.436095,-2.838275,-4.758197,0.189375,2.000000
16,100.000000,-0.079526,-411.891496,-411.891496,-15.696903,-2.838275,-4.758197,0.185882,2.000000
17,100.000000,0.317143,-421.223968,-421.223968,-15.077413,-2.838275,-4.758197,0.183889,2.000000
18,100.000000,0.951607,-424.596443,-424.596443,-15.898769,-2.838275,-4.758197,0.178421,2.000000
19,100.000000,-1.894208,-425.918612,-425.918612,-14.759661,-2.838275,-4.758197,0.178000,2.000000
20,100.000000,-0.129435,-426.329404,-426.329404,-13.724731,-2.838275,-4.758197,0.175714,2.000000
21,100.000000,0.309584,-433.550397,-433.550397,-16.402138,-2.838275,-4.758197,0.172273,2.000000
22,100.000000,0.394012,-430.524087,-430.524087,-18.185019,-2.838275,-4.758197,0.168696,2.000000
23,100.000000,1.970657,-434.919569,-434.919569,-16.405756,-2.838275,-4.758197,0.167083,2.000000
24,100.000000,2.948199,-435.892527,-435.892527,-16.046695,-2.838275,-4.758197,0.163200,2.000000
25,100.000000,0.223540,-441.278896,-441.278896,-15.799549,-2.838275,-4.758197,0.160769,3.000000
26,100.000000,-0.880718,-442.559995,-442.559995,-12.517884,-2.838275,-4.758197,0.159259,3.000000
27,100.000000,1.459111,-443.287479,-443.287479,-15.098416,-2.838275,-4.758197,0.158214,3.000000
28,100.000000,2.759733,-448.163875,-448.163875,-15.748691,-2.838275,-4.758197,0.156207,3.000000
29,100.000000,0.619061,-443.520038,-443.520038,-28.193606,-2.838275,-4.758197,0.154667,3.000000
30,100.000000,0.193309,-445.738122,-445.738122,-17.623969,-2.838275,-4.758197,0.154194,3.000000
31,100.000000,-2.338870,-453.965197,-453.965197,-17.228529,-2.838275,-4.758197,0.153438,3.000000
32,100.000000,-3.075769,-453.484701,-453.484701,-15.917494,-2.838275,-4.758197,0.150303,3.000000
33,100.000000,-3.075769,-454.651205,-454.651205,-15.048746,-2.838275,-4.758197,0.147941,3.000000
34,100.000000,-3.075769,-453.231822,-453.231822,-15.506405,-2.838275,-4.758197,0.147714,3.000000
35,100.000000,-0.172417,-456.767985,-456.767985,-13.714781,-2.838275,-4.758197,0.145833,3.000000
36,100.000000,-0.172417,-459.019448,-459.019448,-13.653560,-2.838275,-4.758197,0.144865,4.000000
37,100.000000,-0.000000,-462.400440,-462.400440,-13.506748,-2.838275,-4.758197,0.143421,4.000000
38,100.000000,-0.000000,-461.904650,-461.904650,-14.650804,-2.838275,-4.758197,0.141282,4.000000
39,100.000000,-0.000000,-462.626532,-462.626532,-14.918475,-2.838275,-4.758197,0.140500,4.000000
40,100.000000,-0.000000,-469.188850,-469.188850,-14.602035,-2.838275,-4.758197,0.140244,4.000000
41,100.000000,-0.000000,-469.288913,-469.288913,-14.788729,-2.838275,-4.758197,0.139048,4.000000
42,100.000000,-0.000000,-470.553825,-470.553825,-17.219337,-2.838275,-4.758197,0.137907,4.000000
43,100.000000,-0.000000,-474.935236,-474.935236,-17.353833,-2.838275,-4.758197,0.136364,4.000000
44,100.000000,0.328621,-473.050917,-473.050917,-17.998924,-2.838275,-4.758197,0.134222,4.000000
45,100.000000,0.328621,-470.373503,-470.373503,-16.338656,-2.838275,-4.758197,0.134565,4.000000
46,100.000000,0.328621,-473.267361,-473.267361,-15.335800,-2.838275,-4.758197,0.134468,4.000000
47,100.000000,-0.000000,-464.300389,-464.300389,-13.771983,-2.838275,-4.758197,0.134375,5.000000
48,100.000000,0.000000,-467.621282,-467.621282,-14.333550,-2.838275,-4.758197,0.134082,5.000000
49,100.000000,-0.000000,-463.934184,-463.934184,-11.741681,-2.838275,-4.758197,0.133800,5.000000
50,100.000000,-0.000000,-458.239394,-458.239394,-16.769833,-2.838275,-4.758197,0.133529,5.000000
51,100.000000,-0.000000,-458.065551,-458.065551,-19.536304,-2.838275,-4.758197,0.133077,5.000000
52,100.000000,-0.000000,-468.353980,-468.353980,-24.311270,-2.838275,-4.758197,0.133208,5.000000
53,100.000000,-0.000000,-483.595543,-483.595543,-26.753658,-2.838275,-4.758197,0.133148,5.000000
54,100.000000,-0.000000,-482.043714,-482.043714,-26.216671,-2.838275,-4.758197,0.132545,5.000000
55,100.000000,0.000000,-484.198381,-484.198381,-23.818241,-2.838275,-4.758197,0.132500,5.000000
56,100.000000,0.000000,-483.708764,-483.708764,-23.828655,-2.838275,-4.758197,0.131404,5.000000
57,100.000000,0.000000,-485.572648,-485.572648,-25.698871,-2.838275,-4.758197,0.131207,5.000000
58,100.000000,0.000000,-482.352584,-482.352584,-27.175109,-2.838275,-4.758197,0.130169,6.000000
59,100.000000,0.000000,-486.145977,-486.145977,-27.566845,-2.838275,-4.758197,0.129500,6.000000
60,100.000000,0.000000,-493.691031,-493.691031,-5.506380,-2.838275,-4.758197,0.129836,6.000000
61,100.000000,0.000000,-493.669631,-493.669631,-5.870159,-2.838275,-4.758197,0.129194,6.000000
62,100.000000,0.000000,-495.222471,-495.222471,-5.473333,-2.838275,-4.758197,0.128571,6.000000
63,100.000000,-0.000000,-493.039889,-493.039889,-5.036111,-2.838275,-4.758197,0.127188,6.000000
64,100.000000,-0.000000,-489.896843,-489.896843,-4.063015,-2.838275,-4.758197,0.126154,6.000000
65,100.000000,-0.000000,-488.152424,-488.152424,-0.493122,-2.838275,-4.758197,0.126061,6.000000
66,100.000000,-0.000000,-488.705054,-488.705054,0.211664,-2.838275,-4.758197,0.125821,6.000000
67,100.000000,0.000000,-490.006930,-490.006930,-14.835617,-2.838275,-4.758197,0.125294,6.000000
68,100.000000,0.000000,-491.365931,-491.365931,-15.260403,-2.838275,-4.758197,0.124783,7.000000
69,100.000000,0.000000,-491.508941,-491.508941,-14.912278,-2.838275,-4.758197,0.124571,7.000000
70,100.000000,0.000000,-497.500833,-497.500833,-14.886896,-2.838275,-4.758197,0.124366,7.000000
71,100.000000,0.000000,-497.633758,-497.633758,-15.040461,-2.838275,-4.758197,0.124583,7.000000
72,100.000000,0.000000,-498.515473,-498.515473,-15.166715,-2.838275,-4.758197,0.123288,7.000000
73,100.000000,-0.000000,-504.850251,-504.850251,-16.336178,-2.838275,-4.758197,0.122838,7.000000
74,100.000000,-0.000000,-507.278942,-507.278942,-15.799248,-2.838275,-4.758197,0.122533,7.000000
75,100.000000,-0.000000,-508.333830,-508.333830,-22.586821,-2.838275,-4.758197,0.121974,7.000000
76,100.000000,-0.000000,-508.186080,-508.186080,-21.800074,-2.838275,-4.758197,0.121558,7.000000
77,100.000000,-0.000000,-505.240735,-505.240735,-20.199905,-2.838275,-4.758197,0.121026,7.000000
78,100.000000,-0.000000,-504.961383,-504.961383,-18.670280,-2.838275,-4.758197,0.120506,7.000000
79,100.000000,0.000000,-501.065683,-501.065683,-20.298415,-2.838275,-4.758197,0.119625,8.000000
80,100.000000,-0.000000,-500.105856,-500.105856,-19.110388,-2.838275,-4.758197,0.119383,8.000000
81,100.000000,0.000000,-498.390467,-498.390467,-17.730299,-2.838275,-4.758197,0.118293,8.000000
82,100.000000,0.000000,-499.969606,-499.969606,-17.628093,-2.838275,-4.758197,0.117229,8.000000
83,100.000000,0.000000,-496.723403,-496.723403,-18.665059,-2.838275,-4.758197,0.116786,8.000000
